"InteractorA","InteractorA_type","Relation","InteractorB","InteractorB_type","DB","DB_type","PMID"
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23017388
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23017388
"CPR:4","Protein","INHIBITOR","Arg1:T8 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23017388
"CPR:4","Protein","INHIBITOR","Arg1:T8 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23017388
"CPR:5","Protein","AGONIST","Arg1:T10 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T14 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T17 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T18 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T19 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T20 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T21 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T22 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T23 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T5 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T6 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:5","Protein","AGONIST","Arg1:T8 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:6","Protein","ANTAGONIST","Arg1:T11 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:6","Protein","ANTAGONIST","Arg1:T13 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:6","Protein","ANTAGONIST","Arg1:T15 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:6","Protein","ANTAGONIST","Arg1:T16 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23019138
"CPR:10","Protein","NOT","Arg1:T5 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23022324
"CPR:10","Protein","NOT","Arg1:T5 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23022324
"CPR:10","Protein","NOT","Arg1:T5 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23022324
"CPR:10","Protein","NOT","Arg1:T9 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23022324
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T5 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23022324
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T5 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23022324
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T5 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23022324
"CPR:2","Protein","REGULATOR","Arg1:T24 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23023136
"CPR:2","Protein","REGULATOR","Arg1:T24 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23023136
"CPR:2","Protein","REGULATOR","Arg1:T25 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23023136
"CPR:2","Protein","REGULATOR","Arg1:T25 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23023136
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T11 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T2 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T2 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T9 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T9 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:3","Protein","ACTIVATOR","Arg1:T1 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:3","Protein","ACTIVATOR","Arg1:T1 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:3","Protein","ACTIVATOR","Arg1:T1 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T13 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T13 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T13 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T13 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23041257
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T1 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",23043184
"CPR:9","Protein","SUBSTRATE","Arg1:T2 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23043184
"CPR:9","Protein","SUBSTRATE","Arg1:T3 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23043184
"CPR:9","Protein","SUBSTRATE","Arg1:T4 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23043184
"CPR:10","Protein","NOT","Arg1:T2 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23046524
"CPR:10","Protein","NOT","Arg1:T5 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23046524
"CPR:3","Protein","ACTIVATOR","Arg1:T1 , Arg2:T8","Protein","Chemprot","Protein-Protein Interaction",23046524
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T1 , Arg2:T8","Protein","Chemprot","Protein-Protein Interaction",23046524
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23046524
"CPR:4","Protein","INHIBITOR","Arg1:T4 , Arg2:T11","Protein","Chemprot","Protein-Protein Interaction",23046524
"CPR:4","Protein","INHIBITOR","Arg1:T4 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23046524
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T11 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T11 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T11 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T11 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T11 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T15 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T15 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T16 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T5 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INHIBITOR","Arg1:T16 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:4","Protein","INHIBITOR","Arg1:T5 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23063590
"CPR:10","Protein","NOT","Arg1:T2 , Arg2:T41","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:2","Protein","REGULATOR","Arg1:T18 , Arg2:T47","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:2","Protein","REGULATOR","Arg1:T19 , Arg2:T47","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","ACTIVATOR","Arg1:T14 , Arg2:T45","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","ACTIVATOR","Arg1:T31 , Arg2:T53","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","ACTIVATOR","Arg1:T32 , Arg2:T53","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","ACTIVATOR","Arg1:T33 , Arg2:T54","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T10 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T1 , Arg2:T42","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T20 , Arg2:T48","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T21 , Arg2:T48","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T25 , Arg2:T48","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T7 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T8 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T22 , Arg2:T48","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T24 , Arg2:T48","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T9 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T44","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T49","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T51","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T52","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:4","Protein","INHIBITOR","Arg1:T24 , Arg2:T50","Protein","Chemprot","Protein-Protein Interaction",23071106
"CPR:2","Protein","REGULATOR","Arg1:T12 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23074021
"CPR:2","Protein","REGULATOR","Arg1:T7 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23074021
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T2 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23074021
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T2 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23074021
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T2 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23074021
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T2 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23074021
"CPR:1","Protein","PART-OF","Arg1:T1 , Arg2:T4","Protein","Chemprot","Protein-Protein Interaction",23085085
"CPR:1","Protein","PART-OF","Arg1:T2 , Arg2:T4","Protein","Chemprot","Protein-Protein Interaction",23085085
"CPR:10","Protein","NOT","Arg1:T12 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23085095
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T5 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23085095
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T7 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23085095
"CPR:3","Protein","ACTIVATOR","Arg1:T12 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:3","Protein","ACTIVATOR","Arg1:T12 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:3","Protein","ACTIVATOR","Arg1:T13 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:3","Protein","ACTIVATOR","Arg1:T13 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:3","Protein","ACTIVATOR","Arg1:T16 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:3","Protein","ACTIVATOR","Arg1:T17 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T10 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T11 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T12 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T13 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T11 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T11 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T11 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T16 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T17 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T6 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23085435
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T3 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T3 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T4 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T4 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T5 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T5 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:4","Protein","DOWNREGULATOR","Arg1:T1 , Arg2:T8","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T3 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T4 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T5 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23085979
"CPR:4","Protein","DOWNREGULATOR","Arg1:T1 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23090712
"CPR:4","Protein","DOWNREGULATOR","Arg1:T1 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23090712
"CPR:4","Protein","DOWNREGULATOR","Arg1:T1 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23090712
"CPR:4","Protein","DOWNREGULATOR","Arg1:T1 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23090712
"CPR:2","Protein","REGULATOR","Arg1:T10 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:2","Protein","REGULATOR","Arg1:T10 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T11","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:2","Protein","REGULATOR","Arg1:T9 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:2","Protein","REGULATOR","Arg1:T9 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T7 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T8 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T8 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23100158
"CPR:3","Protein","ACTIVATOR","Arg1:T22 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23115325
"CPR:3","Protein","ACTIVATOR","Arg1:T23 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23115325
"CPR:3","Protein","ACTIVATOR","Arg1:T9 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23115325
"CPR:3","Protein","ACTIVATOR","Arg1:T9 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",23115325
"CPR:7","Protein","MODULATOR","Arg1:T27 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23115325
"CPR:3","Protein","ACTIVATOR","Arg1:T10 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23116643
"CPR:3","Protein","ACTIVATOR","Arg1:T10 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23116643
