"InteractorA","InteractorA_type","Relation","InteractorB","InteractorB_type","DB","DB_type","PMID"
"Interleukin-10","Drug","IL6","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","APOE","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","TEK","BILIARY CIRRHOSIS, PRIMARY, 1","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","TNFSF11","AUTOIMMUNE DISEASE","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","TNFSF11","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","TNFSF11","ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","TNFSF11","BILIARY CIRRHOSIS, PRIMARY, 1","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","TNFSF11","OSTEOARTHRITIS SUSCEPTIBILITY 1","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","TNFSF11","SYSTEMIC LUPUS ERYTHEMATOSUS","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","TNFSF11","TYPE 1 DIABETES MELLITUS","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","TNFSF11","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","CCL5","BLOOD GROUP, Ss","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","CCL5","AUTOIMMUNE DISEASE","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","CCL5","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","CCL5","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","CCL5","OBESITY","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","CCL5","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","CCL5","TYPE 1 DIABETES MELLITUS","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","CCL5","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","CCL5","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Interleukin-10","Drug","PDCD1","CYSTIC FIBROSIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","TNF","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","TNF","CHOANAL ATRESIA, POSTERIOR","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","TNF","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","TNF","OTOSPONDYLOMEGAEPIPHYSEAL DYSPLASIA, AUTOSOMAL RECESSIVE","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","TNF","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","STAT1","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","STAT1","OTOSPONDYLOMEGAEPIPHYSEAL DYSPLASIA, AUTOSOMAL RECESSIVE","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","FN1","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","FN1","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","FN1","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","FN1","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","NFKB1","BURKITT LYMPHOMA","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","NFKB1","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","NFKB1","CHOANAL ATRESIA, POSTERIOR","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","NFKB1","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","NFKB1","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CCN2","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","RAF1","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","RAF1","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","VEGFA","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","VEGFA","CHOANAL ATRESIA, POSTERIOR","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","VEGFA","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","VEGFA","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","VEGFA","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","VEGFA","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","VEGFA","OTOSPONDYLOMEGAEPIPHYSEAL DYSPLASIA, AUTOSOMAL RECESSIVE","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","VEGFA","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PTK2B","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PTK2B","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PTK2B","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PTK2B","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","KL","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","KL","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","KL","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PRMT1","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","SFRP4","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","SFRP4","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","E2F1","BURKITT LYMPHOMA","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","E2F1","CHOANAL ATRESIA, POSTERIOR","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","E2F1","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","E2F1","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","E2F1","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR143","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR143","CHOANAL ATRESIA, POSTERIOR","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR143","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR143","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","TLR2","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","TLR2","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","TLR2","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","SMAD2","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","SMAD2","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","SERPINF1","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","HNF4A","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","HNF4A","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PTHLH","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PTHLH","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PTEN","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PTEN","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PTEN","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","NME1","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","NME1","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","NME1","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","NME1","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","EGF","CHOANAL ATRESIA, POSTERIOR","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","EGF","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","EGF","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","RAC1","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","RAC1","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","RAC1","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PPARA","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PPARA","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","PPARA","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","RELA","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","RELA","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","EGR1","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","EGR1","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR21","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR21","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR21","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR21","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR21","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MIR21","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP2","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP2","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP2","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP2","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP2","LUNG CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP2","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP9","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP9","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","MMP9","PANCREATIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CDKN1A","RHEUMATOID ARTHRITIS","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CDKN1A","CHOANAL ATRESIA, POSTERIOR","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CDKN1A","GASTRIC CANCER","Disease","Collected from literature","Collected from literature",""
"Fibronectin","Drug","CDKN1A","SQUAMOUS CELL CARCINOMA, HEAD AND NECK","Disease","Collected from literature","Collected from literature",""
