"InteractorA"	"Relation"	"InteractorB"
"SSTR2"	"agonist"	"SIFA-ASN(ACNH-Î’-GLC)-PEG-TYR3-OCTREOTATE"
"LSS"	"inhibitor"	"COMPOUND 7"
"NPR2"	"agonist"	"VOSORITIDE"
"PIK3R3"	"inhibitor"	"RECILISIB"
"NR1H4"	"agonist"	"Px-102"
"BTK"	"inhibitor"	"COMPOUND 36"
"GRIA4"	"allosteric modulator"	"CX516"
"AKR1C3"	"inhibitor"	"COMPOUND 1"
"S1PR3"	"antagonist"	"VPC03090-P"
"HTR1D"	"agonist"	"ASENAPINE"
"PPARG"	"agonist"	"CIGLITAZONE"
"CACNA1I"	"blocker"	"PIMOZIDE"
"NR3C1"	"antagonist"	"MIRICORILANT"
"GALR3"	"antagonist"	"SNAP 398299"
"CSF1R"	"inhibitor"	"PAZOPANIB HYDROCHLORIDE"
"SCN1A"	"blocker"	"PHENYTOIN"
"HTR1A"	"antagonist"	"REPINOTAN"
"SCN10A"	"blocker"	"CHLOROPROCAINE HYDROCHLORIDE"
"MTNR1B"	"agonist"	"2"
"PPARG"	"agonist"	"TRIPLE MODULATOR 10"
"CHRM2"	"antagonist"	"OXYBUTYNIN CHLORIDE"
"SCN11A"	"blocker"	"ROPIVACAINE HYDROCHLORIDE"
"ERBB4"	"inhibitor"	"BMS-690514"
"F12"	"inhibitor"	"METHYL 5"
"MTNR1A"	"agonist"	"LY 156735"
"PIM3"	"inhibitor"	"INCB053914"
"CDK1"	"inhibitor"	"COMPOUND 9B"
"CNGA1"	"blocker"	"L-(CIS)-DILTIAZEM"
"KCNN3"	"blocker"	"LEIUROTOXIN I"
"FLT3"	"inhibitor"	"FLT-3 INHIBITOR II"
"ERBB3"	"antibody"	"MM111"
"ADRB1"	"agonist"	"NORADRENALINE"
"ADRB1"	"antagonist"	"LEVOBUNOLOL"
"GABRA5"	"allosteric modulator"	"OCINAPLON"
"AURKB"	"inhibitor"	"MK-6592"
"CHRM2"	"antagonist"	"DAROTROPIUM BROMIDE"
"ADORA2B"	"antagonist"	"XCC"
"KCNA7"	"blocker"	"QUINIDINE"
"CHRNA4"	"agonist"	"VARENICLINE"
"SCN5A"	"blocker"	"RILUZOLE"
"MTNR1A"	"agonist"	"UCSF3384"
"ADRB3"	"agonist"	"SOLABEGRON"
"GABRQ"	"blocker"	"TBPS"
"SLC34A2"	"antibody"	"LIFASTUZUMAB VEDOTIN"
"KCNS1"	"blocker"	"TEDISAMIL"
"TNFRSF10B"	"antibody"	"LBY135"
"OXTR"	"antagonist"	"RELCOVAPTAN"
"ADORA1"	"agonist"	"(S)-PIA"
"ACHE"	"inhibitor"	"GALANTAMINE"
"GABRB2"	"agonist"	"GABOXADOL"
"P2RX3"	"antagonist"	"AF353"
"PSMB9"	"inhibitor"	"MARIZOMIB"
"ALK"	"inhibitor"	"CRENOLANIB"
"FLT1"	"inhibitor"	"MK-2461"
"CHRM1"	"agonist"	"CARBACHOL"
"SCN1A"	"blocker"	"TOPIRAMATE"
"CDK1"	"inhibitor"	"VORUCICLIB"
"MAP2K6"	"inhibitor"	"STAUROSPORINE"
"EDNRB"	"agonist"	"SARAFOTOXIN S6C"
"BDKRB2"	"antagonist"	"ICATIBANT ACETATE"
"KCNH2"	"activator"	"ICA-105574"
"S1PR3"	"antagonist"	"VPC44116"
"HDAC9"	"inhibitor"	"TMP269"
"ADRA1A"	"antagonist"	"DOXAZOSIN MESYLATE"
"PTGIR"	"agonist"	"ESUBERAPROST"
"PIK3CB"	"inhibitor"	"WX-037"
"MC5R"	"agonist"	"ACTH"
"KIT"	"inhibitor"	"XL820"
"NR1H4"	"agonist"	"FEXARAMINE"
"SCN2A"	"blocker"	"ROPIVACAINE HYDROCHLORIDE"
"NR3C1"	"agonist"	"DEXAMETHASONE"
"DRD4"	"inverse agonist"	"HALOPERIDOL DECANOATE"
"ADORA3"	"antagonist"	"XANTHINE AMINE CONGENER"
"ADRA2C"	"antagonist"	"[3H]RAUWOLSCINE"
"CNR1"	"allosteric modulator"	"CANNABIDIOL"
"GABRA6"	"positive modulator"	"PRAZEPAM"
"ROCK2"	"inhibitor"	"AT-13148"
"CSF1R"	"inhibitor"	"JNJ-40346527"
"MAPKAPK2"	"inhibitor"	"COMPOUND 16"
"PDE4C"	"inhibitor"	"MK-0359"
"NOD2"	"inhibitor"	"ML130"
"ADORA2B"	"antagonist"	"[3H]ZM 241385"
"GPR132"	"agonist"	"9-HYDROXYOCTADECADIENOIC ACID"
"GPR17"	"agonist"	"ASN04421891"
"CATSPER3"	"activator"	"PGE2"
"NR3C2"	"antagonist"	"DROSPIRENONE"
"HTR2A"	"antagonist"	"SB 221284"
"CDK20"	"inhibitor"	"AT-7519"
"CACNG1"	"modulator"	"GABAPENTIN"
"CNR2"	"antagonist"	"IBIPINABANT"
"GABRR3"	"antagonist"	"GABOXADOL"
"BLK"	"inhibitor"	"WZ4002"
"TYK2"	"inhibitor"	"BMS-911543"
"EPHB2"	"inhibitor"	"VANDETANIB"
"NPY4R"	"allosteric modulator"	"NICLOSAMIDE"
"GRIN2C"	"antagonist"	"ORPHENADRINE CITRATE"
"IL5RA"	"agonist"	"IL-5"
"IDO1"	"inhibitor"	"TRYPTANTHRIN 5I"
"MLYCD"	"inhibitor"	"COMPOUND 10H"
"VIPR1"	"agonist"	"PACAP-38"
"AVPR1A"	"agonist"	"OPC-51803"
"SCN2A"	"blocker"	"NERISPIRDINE"
"ADORA1"	"agonist"	"PICLIDENOSON"
"MTOR"	"inhibitor"	"PWT33597"
"KCNH2"	"activator"	"PD-118057"
"ADORA3"	"antagonist"	"FLAVANONE"
"PDGFRB"	"inhibitor"	"COMPOUND 8I"
"ADORA3"	"antagonist"	"VUF8507"
"PRKCH"	"inhibitor"	"MIDOSTAURIN"
"DRD2"	"antagonist"	"PEROSPIRONE"
"CHRM5"	"agonist"	"NNC 11-1585"
"JAK3"	"inhibitor"	"PF-956980"
"DRD1"	"antagonist"	"HALOPERIDOL"
"NR3C1"	"agonist"	"TRIAMCINOLONE ACETONIDE"
"DRD2"	"agonist"	"ERGOLOID MESYLATES"
"PIK3CG"	"inhibitor"	"ECF309"
"MAOA"	"inhibitor"	"TRANYLCYPROMINE"
"GRIA2"	"allosteric modulator"	"IDRA-21"
"HRH1"	"antagonist"	"TRIPELENNAMINE CITRATE"
"PDE4C"	"inhibitor"	"CRISABOROLE"
"HTR2A"	"antagonist"	"ASENAPINE"
"GPR119"	"agonist"	"COMPOUND 3J"
"GALR2"	"agonist"	"GAL-B2-C12"
"MT-ND2"	"inhibitor"	"METFORMIN HYDROCHLORIDE"
"SERPINC1"	"activator"	"DANAPAROID SODIUM"
"GRIN2A"	"antagonist"	"[3H]CGS19755"
"GJA9"	"inhibitor"	"CARBENOXOLONE"
"PTH1R"	"agonist"	"TERIPARATIDE ACETATE"
"HRH4"	"antagonist"	"CLOZAPINE"
"GRM2"	"allosteric modulator"	"JNJ-40411813"
"CHRNA4"	"agonist"	"VARENICLINE TARTRATE"
"ANO1"	"blocker"	"FLUOXETINE"
"GABRA6"	"positive modulator"	"METHARBITAL"
"RARA"	"agonist"	"ETRETINATE"
"KCNA10"	"blocker"	"DALFAMPRIDINE"
"TRPV1"	"antagonist"	"SYL-1001"
"IGF1R"	"agonist"	"INSULIN-LIKE GROWTH FACTOR 2"
"ADORA1"	"antagonist"	"AS100"
"EGLN2"	"inhibitor"	"DAPRODUSTAT"
"PIK3CA"	"inhibitor"	"GDC-0077"
"ACVR1"	"inhibitor"	"COMPOUND 13A"
"CBS"	"inhibitor"	"AMINOOXYACETIC ACID"
"CHRM1"	"antagonist"	"OXYPHENONIUM BROMIDE"
"HTR6"	"antagonist"	"MIANSERIN"
"BIRC3"	"antagonist"	"GDC-0152"
"DHFR"	"inhibitor"	"TRIMETREXATE"
"PSME1"	"inhibitor"	"CARFILZOMIB"
"HTT"	"inhibitor"	"LIAFENSINE"
"LCK"	"inhibitor"	"XL-228"
"FLT4"	"inhibitor"	"SUNITINIB"
"MTOR"	"inhibitor"	"BGT226"
"BCL2"	"inhibitor"	"BORTEZOMIB"
"MAP2K1"	"inhibitor"	"PD-0325901"
"PDE4D"	"inhibitor"	"ROLIPRAM"
"FPR2"	"agonist"	"ASPIRIN TRIGGERED LIPOXIN A4"
"PTGER1"	"agonist"	"U46619"
"BRD3"	"inhibitor"	"GW841819X"
"PDE4C"	"inhibitor"	"AMINOPHYLLINE"
"BRAF"	"inhibitor"	"CCT241161"
"HTR3A"	"antagonist"	"CILANSETRON"
"CCKAR"	"agonist"	"GLAXO-11P"
"KCNH2"	"activator"	"NS3623"
"P2RY11"	"agonist"	"BZATP"
"IFNAR1"	"agonist"	"PEGINTERFERON ALFA-2B"
"S1PR3"	"agonist,allosteric modulator"	"CYM-5541"
"PAK2"	"inhibitor"	"PQA-18"
"GABRA6"	"allosteric modulator"	"[3H]RO154513"
"PDE7B"	"inhibitor"	"SCH51866"
"CD40"	"antibody"	"CFZ533"
"CHRM4"	"antagonist"	"4-DAMP"
"JAK1"	"inhibitor"	"FEDRATINIB"
"OPRD1"	"antagonist"	"CTAP"
"MMP1"	"inhibitor"	"APRATASTAT"
"AVPR1A"	"antagonist"	""
"GLRB"	"agonist"	"METHOXYFLURANE"
"HTR1A"	"antagonist"	"MPDT"
"HDAC7"	"inhibitor"	"DACINOSTAT"
"AQP1"	"inhibitor"	"PCMBS"
"SCN9A"	"blocker"	"ETHOTOIN"
"FGFR1"	"inhibitor"	"BRIVANIB"
"PIK3CG"	"inhibitor"	"PF-04691502"
"GPR55"	"agonist"	"GSK575594A"
"PRKCB"	"inhibitor"	"CEP-2563"
"FFAR4"	"agonist"	"OLEIC ACID"
"CYP2C8"	"inhibitor"	"COMPOUND 51"
"GRIK5"	"agonist"	"[3H]KAINATE"
"PRKCZ"	"inhibitor"	"GSK-690693"
"TRPM5"	"blocker"	"H+"
"GSK3B"	"inhibitor"	"COMPOUND 2"
"HTR1B"	"antagonist"	"PIPAMPERONE"
"ERBB2"	"inhibitor"	"AEE788"
"CHRM1"	"antagonist"	"ETHOPROPAZINE HYDROCHLORIDE"
"MTNR1B"	"agonist"	"CIFEA"
"GPR119"	"agonist"	"OLEOYL-LYSOPHOSPHATIDYLCHOLINE"
"HSP90AA1"	"inhibitor"	"TANESPIMYCIN"
"TUBB8"	"inhibitor"	"LEXIBULIN"
"BRD3"	"inhibitor"	"COMPOUND 38"
"ADRA2B"	"antagonist"	"PHENTOLAMINE"
"TUBA1B"	"inhibitor"	"COLCHICINE"
"PIK3CA"	"inhibitor"	"NEMIRALISIB"
"BACE1"	"inhibitor"	"PF-06684511"
"FLT1"	"inhibitor"	"Famitinib"
"SSTR2"	"agonist"	"BIM 23030"
"HTR6"	"antagonist"	"SB-742457"
"ADRA2A"	"agonist"	"(-)-ADRENALINE"
"HTR1B"	"agonist"	"RU 24969"
"SCN8A"	"blocker"	"CHLOROPROCAINE HYDROCHLORIDE"
"OPRM1"	"antagonist"	"NALDEMEDINE TOSYLATE"
"PDE4B"	"inhibitor"	"RO20-1724"
"GRIA3"	"agonist"	"AMPA"
"DDR1"	"inhibitor"	"MERESTINIB"
"SLC12A1"	"inhibitor"	"ETHACRYNIC ACID"
"NDUFC2"	"inhibitor"	"ME-344"
"CHRM1"	"antagonist"	"[3H]QNB"
"HRH1"	"antagonist"	"PROMETHAZINE HYDROCHLORIDE"
"SCN1A"	"blocker"	"TOCAINIDE HYDROCHLORIDE"
"SCN8A"	"blocker"	"PRILOCAINE"
"FFAR1"	"agonist"	"OLEIC ACID"
"ROS1"	"inhibitor"	"COMPOUND 8E"
"TACR3"	"agonist"	"ELEDOISIN"
"GABRA1"	"allosteric modulator"	"[3H]CGS8216"
"LCK"	"inhibitor"	"NINTEDANIB"
"NTRK1"	"inhibitor"	"LOXO-101"
"CATSPER4"	"blocker"	"MIBEFRADIL"
"PSMB5"	"inhibitor"	"MARIZOMIB"
"RYR1"	"antagonist"	"DANTROLENE SODIUM"
"P2RY4"	"agonist"	"ITP"
"ADRA2A"	"antagonist"	"WB 4101"
"SLC1A1"	"inhibitor"	"NBI-59159"
"FYN"	"inhibitor"	"COMPOUND 2"
"HTR2B"	"antagonist"	"SB 204741"
"ITPR2"	"antagonist"	"DECAVANADATE"
"OPRL1"	"agonist"	"[3H]LEU-N/OFQ"
"GABRA1"	"positive modulator"	"PENTOBARBITAL SODIUM"
"HTR1A"	"agonist"	"BMY-7378"
"ADORA2A"	"antagonist"	"MRS1132"
"ST14"	"inhibitor"	"I-432"
"EGFR"	"inhibitor"	"MATUZUMAB"
"NDUFS4"	"inhibitor"	"NV-128"
"PIM3"	"inhibitor"	"LGH-447"
"NPSR1"	"antagonist"	"NCGC 84"
"GRIN2C"	"blocker"	"AMANTADINE"
"GJC3"	"inhibitor"	"CA2+"
"FGR"	"inhibitor"	"ENMD-981693"
"BRD3"	"inhibitor"	"XD14"
"CACNA1E"	"modulator"	"GABAPENTIN"
"PRKACB"	"inhibitor"	"STAUROSPORINE"
"NDUFS7"	"inhibitor"	"METFORMIN HYDROCHLORIDE"
"SLC5A2"	"inhibitor"	"ERTUGLIFLOZIN"
"AVPR1A"	"agonist"	"LIT-001"
"CACNG4"	"blocker"	"BEPRIDIL HYDROCHLORIDE"
"MLNR"	"agonist"	"[PHE3,LEU13]MOTILIN (HUMAN)"
"HDAC8"	"inhibitor"	"KA1010"
"GALR1"	"antagonist"	"M32"
"ESR2"	"agonist"	"SYNTHETIC CONJUGATED ESTROGENS, B"
"PIK3R5"	"inhibitor"	"Panulisib"
"IFNAR1"	"agonist"	"INTERFERON BETA-1A"
"DRD2"	"agonist"	"LISURIDE"
"SLC6A2"	"inhibitor"	"NOMIFENSINE"
"ALK"	"inhibitor"	"COMPOUND 8E"
"MAPK14"	"inhibitor"	"BMS-582949"
"ACE"	"inhibitor"	"PERINDOPRIL ERBUMINE"
"TRPM4"	"blocker"	"9-PHENANTHROL"
"CHRM4"	"allosteric modulator"	"GÃ– 7874"
"HRH1"	"antagonist"	"CLOZAPINE"
"IL6R"	"antagonist"	"SA237"
"GABRG1"	"positive modulator"	"Lorediplon"
"CHRNA7"	"allosteric modulator"	"LY2087101"
"HTR1D"	"antagonist"	"SB 277011-A"
"RPS6KB2"	"inhibitor"	"LY-2780301"
"PPARA"	"agonist"	"BEZAFIBRATE"
"BDKRB2"	"antagonist"	"NPC-567"
"HTR2C"	"agonist"	"PERGOLIDE"
"MMP15"	"inhibitor"	"ILOMASTAT"
"HTR1F"	"antagonist"	"YOHIMBINE"
"EHMT1"	"inhibitor"	"BIX-01294"
"HTR2A"	"antagonist"	"ZIPRASIDONE MESYLATE"
"GNRHR"	"antagonist"	"ELAGOLIX"
"HTR5A"	"antagonist"	"VORTIOXETINE"
"SLC22A11"	"inhibitor"	"PROBENECID"
"ATP4A"	"inhibitor"	"ESOMEPRAZOLE SODIUM"
"SLC6A3"	"inhibitor"	"DEXMETHYLPHENIDATE HYDROCHLORIDE"
"KAT2B"	"inhibitor"	"COMPOUND 1"
"GABRG1"	"positive modulator"	"CLOBAZAM"
"TBXA2R"	"antagonist"	"DOMITROBAN"
"MTOR"	"inhibitor"	"DS-3078a"
"AKT2"	"inhibitor"	"PHT-427"
"PTGER1"	"agonist"	"[3H]PGE2"
"SCN2A"	"blocker"	"LIDOCAINE"
"FLT1"	"inhibitor"	"MGCD-265"
"ACVRL1"	"inhibitor"	"COMPOUND 13D"
"TESK2"	"inhibitor"	"COMPOUND 31"
"RXRA"	"antagonist"	"K-80003"
"F2"	"inhibitor"	"AZ12971554"
"PIK3CA"	"inhibitor"	"COMPOUND 5D"
"MCHR1"	"antagonist"	"ATC0065"
"AVPR1A"	"agonist"	"VASOPRESSIN TANNATE"
"TRPV1"	"antagonist"	"PHE377"
"CTH"	"inhibitor"	"AMINOETHOXYVINYLGLYCINE"
"TACR2"	"antagonist"	"MEN10627"
"PTGS1"	"inhibitor"	"FENOPROFEN CALCIUM"
"SCN11A"	"blocker"	"RILUZOLE"
"KCNJ11"	"blocker"	"CHLORPROPAMIDE"
"HDAC3"	"inhibitor"	"ROMIDEPSIN"
"SCN8A"	"blocker"	"ETIDOCAINE HYDROCHLORIDE"
"KCNS1"	"blocker"	"DALFAMPRIDINE"
"PIK3C2B"	"inhibitor"	"PWT33597"
"HTR2B"	"antagonist"	"SDZ SER-082"
"AKT1"	"inhibitory allosteric modulator"	"MK2206"
"IL4R"	"antagonist"	"DUPILUMAB"
"SSTR3"	"antagonist"	"PRL-2970"
"CSF2"	"inhibitor"	"NAMILUMAB"
"ROCK2"	"inhibitor"	"Y-39983"
"KCNA6"	"blocker"	"TETRAETHYLAMMONIUM"
"CHRM1"	"antagonist"	"CYCRIMINE HYDROCHLORIDE"
"PLK4"	"inhibitor"	"AXITINIB"
"GABRA1"	"inverse agonist"	"RESEQUINIL"
"CDK5"	"inhibitor"	"CDK INHIBITOR 4.35"
"VKORC1"	"inhibitor"	"WARFARIN SODIUM"
"PLG"	"inhibitor"	"BIS-TRIAZOLE DERIVATIVE 10"
"BRAF"	"inhibitor"	"CEP-32496"
"OPRK1"	"antagonist"	"ALVIMOPAN"
"ADRB2"	"agonist"	"VILANTEROL TRIFENATATE"
"CSF1R"	"inhibitor"	"JNJ-28312141"
"CACNA1B"	"blocker"	"Z160"
"ADORA1"	"antagonist"	"MRS1191"
"HCRTR1"	"antagonist"	"TCS 1102"
"CYP2C19"	"inhibitor"	"COMPOUND 30"
"GSK3B"	"inhibitor"	"GSK-3Î’ INHIBITOR 3"
"DPYD"	"inhibitor"	"RO0094889"
"SCN1A"	"blocker"	"HEXYLCAINE HYDROCHLORIDE"
"HTR2C"	"agonist"	"DOI"
"RYR3"	"activator"	"RYANODINE"
"CDKN3"	"inhibitor"	"AZD-5438"
"GABRA5"	"blocker"	"[35S]TBPS"
"MAPK8"	"inhibitor"	"PAMAPIMOD"
"CD80"	"inhibitor"	"GALIXIMAB"
"KIT"	"inhibitor"	"RIPRETINIB"
"KCNH2"	"blocker"	"AZD3778"
"SCN5A"	"blocker"	"MEPIVACAINE HYDROCHLORIDE"
"CCR3"	"agonist"	"[125I]CCL7 (HUMAN)"
"FLT1"	"inhibitor"	"PAZOPANIB HYDROCHLORIDE"
"HTR6"	"antagonist"	"[125I]SB258585"
"PRKCB"	"inhibitor"	"SOPHORETIN"
"PPARA"	"agonist"	"RAGAGLITAZAR"
"GABRA1"	"agonist"	"MUSCIMOL"
"ACE"	"inhibitor"	"LISINOPRIL-TRYPTOPHAN"
"YES1"	"inhibitor"	"AT9283"
"HTR1A"	"agonist"	"SARIZOTAN HYDROCHLORIDE"
"KCNN1"	"activator"	"SKA-20"
"CDK7"	"inhibitor"	"THZ1"
"GRIA1"	"agonist"	"(S)-5-FLUOROWILLARDIINE"
"ADORA3"	"antagonist"	"SCH 58261"
"ACR"	"inhibitor"	"COMPOUND 9"
"TRHR"	"agonist"	"METRH"
"ADORA1"	"antagonist"	"SCH 58261"
"IGF1R"	"inhibitor"	"AEW-541"
"BRAF"	"inhibitor"	"LGX818"
"RXRB"	"agonist"	"COMPOUND 28"
"TNFRSF10B"	"agonist"	"CONATUMUMAB"
"CDK5"	"inhibitor"	"AZD-5438"
"FAAH2"	"inhibitor"	"ASP8477"
"PRMT6"	"inhibitor"	"EPZ020411"
"MAPK14"	"inhibitor"	"PS-516895"
"HRH1"	"antagonist"	"VAPITADINE DIHYDROCHLORIDE"
"SCN4A"	"blocker"	"MEPHENYTOIN"
"TUBA3E"	"inhibitor"	"IXABEPILONE"
"ACE"	"inhibitor"	"TRANDOLAPRILAT"
"CHRM1"	"antagonist"	"AFDX384"
"HTR2A"	"antagonist"	"ZIPRASIDONE"
"CHRNA4"	"agonist"	"[3H]EPIBATIDINE"
"HDAC10"	"inhibitor"	"PANOBINOSTAT"
"CFTR"	"activator"	"UCCF-339"
"PIK3CB"	"inhibitor"	"PICTILISIB"
"TACR2"	"agonist"	"[125I]NKA (HUMAN, MOUSE, RAT)"
"SLC6A4"	"inhibitor"	"PAROXETINE"
"NOTCH1"	"inhibitor"	"PF-03084014"
"CDK9"	"inhibitor"	"BAY1000394"
"NDUFA5"	"inhibitor"	"METFORMIN HYDROCHLORIDE"
"P2RX7"	"antagonist"	"EVT401"
"GABRR2"	"antagonist"	"ISONIPECOTIC ACID"
"PPARG"	"partial agonist"	"BALAGLITAZONE"
"GALR1"	"agonist"	"M1151"
"MMP8"	"inhibitor"	"ONO-4817"
"FURIN"	"inhibitor"	"FURIN INHIBITOR PEPTIDE"
"CYP26A1"	"inhibitor"	"TALAROZOLE"
"HTT"	"inhibitor"	"AMOXAPINE"
"MME"	"inhibitor"	"COMPOUND 1A"
"CDK9"	"inhibitor"	"SNS-032"
"PRKACA"	"inhibitor"	"RIPASUDIL"
"TUBA1B"	"inhibitor"	"CROLIBULIN"
"GABRB1"	"blocker"	"TBPS"
"MTNR1B"	"agonist"	"TASIMELTEON"
"CDC42BPA"	"inhibitor"	"RKI-1447"
"MPO"	"inhibitor"	"COMPOUND 28"
"CACNB2"	"modulator"	"GABAPENTIN ENACARBIL"
"MAPK15"	"inhibitor"	"BS-194"
"HTR2B"	"agonist"	"DOI"
"TRPC6"	"blocker"	"H+"
"DPP9"	"inhibitor"	"TENELIGLIPTIN"
"PTGS1"	"inhibitor"	"CELECOXIB"
"FZD8"	"antagonist"	"VANTICTUMAB"
"HCN4"	"blocker"	"CS+"
"BACE1"	"inhibitor"	"LY2886721"
"MTOR"	"inhibitor"	"MEN1611"
"LPAR1"	"antagonist"	"SYN-BRP-LPA"
"LCK"	"inhibitor"	"HESPERADIN"
"PIK3CA"	"inhibitor"	"DUVELISIB"
"SCN9A"	"blocker"	"TETRACAINE HYDROCHLORIDE"
"VIPR1"	"agonist"	"RO 25-1392"
"ADRA2A"	"antagonist"	"RAUWOLFIA SERPENTINA"
"S1PR2"	"agonist"	"FINGOLIMOD-PHOSPHATE"
"GALR1"	"agonist"	"[125I"
"GABRA1"	"allosteric modulator"	"CLONAZEPAM"
"ERBB3"	"inhibitor"	"OSIMERTINIB MESYLATE"
"CFTR"	"activator"	"UCCF-853"
"ADRA2B"	"agonist"	"GUANABENZ"
"CACNA1S"	"blocker"	"FELODIPINE"
"SCN2A"	"blocker"	"LACOSAMIDE"
"PSEN1"	"modulator"	"TARENFLURBIL"
"HTR7"	"allosteric modulator"	"OLEAMIDE"
"CHRM2"	"antagonist"	"ATROPINE SULFATE"
"HTR2C"	"antagonist"	"SB 243213"
"ABAT"	"inhibitor"	"CPP-115"
"TLR9"	"inhibitor"	"PF-3512676"
"ABCB1"	"inhibitor"	"TARIQUIDAR"
"NEK6"	"inhibitor"	"COMPOUND 22"
"HRH1"	"antagonist"	"EPINASTINE HYDROCHLORIDE"
"PRLR"	"agonist"	"CHORIONIC SOMATOMAMMOTROPIN HORMONE-LIKE 1"
"CDK1"	"inhibitor"	"(S)-CR8"
"TRPV4"	"activator"	"GSK1016790A"
"CHRM4"	"antagonist"	"HEXAHYDROSILADIFENIDOL"
"DRD2"	"agonist"	"HS665"
"ZACN"	"agonist"	"CU2+"
"CDK7"	"inhibitor"	"MILCICLIB"
"MS4A1"	"inhibitor"	"TOSITUMOMAB"
"DRD3"	"agonist"	"ETILEVODOPA"
"PCSK4"	"inhibitor"	"FURIN INHIBITOR PEPTIDE"
"SCN4A"	"blocker"	"ROPIVACAINE HYDROCHLORIDE"
"GLRA2"	"allosteric modulator"	"Î”9-TETRAHYDROCANNABINOL"
"PTPN22"	"inhibitor"	"COMPOUND 8A"
"GPR119"	"agonist"	"AS1907417"
"CACNA2D4"	"modulator"	"PREGABALIN"
"PDGFRA"	"inhibitor"	"SORAFENIB"
"ADORA2A"	"antagonist"	"CIFORADENANT"
"HTR2C"	"antagonist"	"SB 221284"
"RXFP1"	"agonist"	"EUROPIUM-LABELLED RELAXIN"
"PDE1B"	"activator"	"CALMODULIN"
"KCNH1"	"inhibitor"	"ICA-105574"
"PIK3R2"	"inhibitor"	"Panulisib"
"CASP7"	"inhibitor"	"ISATIN SULFONAMIDE 34"
"ADORA3"	"agonist"	"AB-MECA"
"KCNH2"	"activator"	"NS1643"
"RXRA"	"agonist"	"ETRETINATE"
"GRIA4"	"antagonist"	"IRAMPANEL"
"KIT"	"inhibitor"	"FAMITINIB"
"SCN9A"	"blocker"	"PRILOCAINE"
"BRS3"	"agonist"	"BAG-1"
"EGFR"	"inhibitor"	"MS154"
"PPARA"	"agonist"	"FARGLITAZAR"
"HTR1A"	"antagonist"	"YOHIMBINE"
"PTAFR"	"antagonist"	"RP-52770"
"ERBB2"	"inhibitor"	"DACOMITINIB HYDRATE"
"MAPK8"	"inhibitor"	"COMPOUND 35"
"PPARD"	"agonist"	"INDEGLITAZAR"
"OPRD1"	"agonist"	"(-)-BREMAZOCINE"
"HTR1D"	"agonist"	"ZIPRASIDONE"
"ERBB4"	"inhibitor"	"OSIMERTINIB MESYLATE"
"GABRG2"	"agonist"	"PF-06372865"
"CYP2C9"	"inhibitor"	"VOXELOTOR"
"KCNA3"	"blocker"	"CHARYBDOTOXIN"
"SCN4A"	"blocker"	"RALFINAMIDE"
"SCN2A"	"blocker"	"PHENAZOPYRIDINE HYDROCHLORIDE"
"TBXA2R"	"antagonist"	"RAMATROBAN"
"ADRA2B"	"agonist"	"TIZANIDINE HYDROCHLORIDE"
"GRM5"	"agonist"	"L-GLUTAMIC ACID"
"SSTR3"	"agonist"	"[111IN,90Y]DOTA-OC"
"PIK3R5"	"inhibitor"	"BAY80-6946"
"CHRNA7"	"agonist"	"A-582941"
"FKBP1A"	"inhibitor"	"TACROLIMUS"
"GALR1"	"agonist"	"M1145"
"DDR2"	"inhibitor"	"SITRAVATINIB"
"KCNQ4"	"activator"	"RETIGABINE"
"KCNH2"	"inhibitor"	"NEMIRALISIB"
"CCR4"	"antagonist"	"GSK2239633A"
"HRH1"	"agonist"	"UR-PG55B"
"SCN3A"	"blocker"	"NKTR-171"
"TRPM4"	"activator"	"CA2+"
"CCR9"	"antagonist"	"VERECIMON"
"ERBB3"	"antibody"	"MM-111"
"ADRA1A"	"antagonist"	"CARVEDILOL PHOSPHATE"
"CNR1"	"antagonist"	"LY320135"
"TLR8"	"agonist"	"SELGANTOLIMOD"
"CASP1"	"inhibitor"	"EMRICASAN"
"P2RY6"	"antagonist"	"PPADS"
"EGFR"	"inhibitor"	"CANERTINIB"
"GRIN2D"	"antagonist"	"UBP141"
"SLC6A3"	"inhibitor"	"DEXAMFETAMINE"
"HTR1A"	"agonist"	"RIZATRIPTAN"
"TGFBR2"	"agonist"	"H. POLYGYRUS TGF-Î’ MIMIC"
"SCN1A"	"blocker"	"GNE-616"
"MAP2K4"	"inhibitor"	"BAY869766"
"TACR3"	"antagonist"	"SAREDUTANT"
"P2RY12"	"antagonist"	"PSB-0739"
"PTGS2"	"inhibitor"	"POLMACOXIB"
"PTGDR"	"agonist"	"U46619"
"GRIN2B"	"antagonist"	"L701324"
"HCAR1"	"agonist"	"3,5-DIHYDROXYBENZOIC ACID"
"SRC"	"inhibitor"	"XL228"
"KRAS"	"inhibitor"	"SELUMETINIB"
"MCHR1"	"agonist"	"MCH6-17"
"CARM1"	"inhibitor"	"MS023"
"HPD"	"inhibitor"	"NITISINONE"
"KCNMA1"	"activator"	"BMS-223131"
"PRKD1"	"inhibitor"	"MIDOSTAURIN"
"EGFR"	"inhibitor"	"BIBW2992"
"TRPV1"	"blocker"	"BCTC"
"ADRA1D"	"antagonist"	"NAN 190"
"FGFR4"	"inhibitor"	"XL-999"
"FLT3"	"inhibitor"	"BELIZATINIB"
"PDGFRB"	"inhibitor"	"GTP-14564"
"IRAK3"	"inhibitor"	"COMPOUND R-16"
