"InteractorA"	"Relation"	"InteractorB"
"Regramostim"	"MAPK8"	"RHEUMATOID ARTHRITIS"
"Regramostim"	"MAPK8"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Regramostim"	"MAPK8"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Regramostim"	"IL6"	"NASOPHARYNGEAL CARCINOMA"
"Regramostim"	"ABCB1"	"RHEUMATOID ARTHRITIS"
"Regramostim"	"ABCB1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Regramostim"	"ABCB1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Regramostim"	"ABCB1"	"NASOPHARYNGEAL CARCINOMA"
"Regramostim"	"TNFSF11"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Regramostim"	"CSF1R"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Regramostim"	"LRP1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Arachidonic Acid"	"ACOD1"	"STROKE, ISCHEMIC"
"Interferon Gamma"	"TNF"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"SOAT1"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"MIR122"	"LUNG CANCER"
"Interferon Gamma"	"IGKV1-27"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IGKV1-27"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"FASLG"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"FASLG"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"FASLG"	"LUNG CANCER"
"Interferon Gamma"	"IFNB1"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"IFNB1"	"LUNG CANCER"
"Interferon Gamma"	"IL22"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IL22"	"KAWASAKI DISEASE"
"Interferon Gamma"	"NFKB1"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"HSPB1"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"S100A8"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"TLR3"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"CYP2C19"	"LUNG CANCER"
"Interferon Gamma"	"ZFP36"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"ZFP36"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"SIRT1"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"SIRT1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"SIRT1"	"LUNG CANCER"
"Interferon Gamma"	"MAP3K8"	"LUNG CANCER"
"Interferon Gamma"	"TLR2"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"TLR2"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"TLR2"	"KAWASAKI DISEASE"
"Interferon Gamma"	"MTOR"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"AICDA"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"AICDA"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"AICDA"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"AICDA"	"LUNG CANCER"
"Interferon Gamma"	"HDAC2"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"AHR"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"AHR"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"AHR"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"AHR"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"AHR"	"LUNG CANCER"
"Interferon Gamma"	"IL1B"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"CCL2"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"CCL2"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"NFATC1"	"LUNG CANCER"
"Interferon Gamma"	"PTEN"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"SOCS1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"SOCS1"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"NFKBIA"	"LUNG CANCER"
"Interferon Gamma"	"IFNA1"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IL1RN"	"KAWASAKI DISEASE"
"Interferon Gamma"	"CD274"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"MIR21"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"TLR4"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"SLC2A1"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"SLC2A1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"SLC2A1"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"SLC2A1"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"SLC2A1"	"LUNG CANCER"
"Interferon Gamma"	"VCAM1"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"ERBB2"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"ERBB2"	"LUNG CANCER"
"Interferon Gamma"	"CASP3"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"CASP3"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"CASP3"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"CASP3"	"LUNG CANCER"
"Interferon Gamma"	"CASP3"	"KAWASAKI DISEASE"
"Interferon Gamma"	"ASF1A"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"MAPK1"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"MAPK1"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"CD40"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"AKT1"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"MAPK14"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"MAPK14"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"MAPK14"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"MAPK14"	"LUNG CANCER"
"Interferon Gamma"	"COPD"	"LUNG CANCER"
"Interferon Gamma"	"FAS"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IL17A"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IL17A"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"IL17A"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"IL17A"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"IL17A"	"LUNG CANCER"
"Interferon Gamma"	"IL17A"	"KAWASAKI DISEASE"
"Interferon Gamma"	"STAT4"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"S100A4"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"FOS"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"FOS"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"FOS"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"FOS"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"FOS"	"LUNG CANCER"
"Interferon Gamma"	"CEBPB"	"LUNG CANCER"
"Interferon Gamma"	"SPP1"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"ICAM1"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"ICAM1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"ICAM1"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"ICAM1"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"PTGS2"	"LYMPHANGIOLEIOMYOMATOSIS"
"Interferon Gamma"	"PTGS2"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"STAT3"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"STAT3"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"KLRK1"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IL2"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"IL2"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"IFNG"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IFNG"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"IFNG"	"TYPE 1 DIABETES MELLITUS"
"Interferon Gamma"	"IFNG"	"LUNG CANCER"
"Interferon Gamma"	"IFNG"	"KAWASAKI DISEASE"
"Interferon Gamma"	"NOS1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"MAPK8"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"MAPK8"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"MAPK8"	"LUNG CANCER"
"Interferon Gamma"	"CHI3L1"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"MYC"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IL6"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IL6"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"SRC"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"SRC"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"SRC"	"NASOPHARYNGEAL CARCINOMA"
"Interferon Gamma"	"SRC"	"LUNG CANCER"
"Interferon Gamma"	"CD8A"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"CD8A"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Interferon Gamma"	"CCL5"	"BLOOD GROUP, Ss"
"Interferon Gamma"	"IL17RA"	"RHEUMATOID ARTHRITIS"
"Interferon Gamma"	"IL17RA"	"TYPE 1 DIABETES MELLITUS"
"Tretinoin"	"SP1"	"PANCREATIC CANCER"
"Epigallocatechin gallate"	"MTLN"	"LUNG CANCER"
"Melatonin"	"IMPACT"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Melatonin"	"IL1B"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Melatonin"	"NEUROD1"	"ALZHEIMER DISEASE"
"Melatonin"	"NEUROD1"	"TYPE 2 DIABETES MELLITUS"
"Melatonin"	"ASF1A"	"RHEUMATOID ARTHRITIS"
"Leptin"	"IRS2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"IRS2"	"ALZHEIMER DISEASE 3"
"Leptin"	"IRS2"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"TNF"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"TNF"	"ALZHEIMER DISEASE 3"
"Leptin"	"TNF"	"CYSTIC FIBROSIS"
"Leptin"	"SOCS3"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"SOCS3"	"CYSTIC FIBROSIS"
"Leptin"	"STAT1"	"OBESITY"
"Leptin"	"STAT1"	"CYSTIC FIBROSIS"
"Leptin"	"SCD"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"SCD"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"INS-IGF2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"INS-IGF2"	"ALZHEIMER DISEASE 3"
"Leptin"	"LEP"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"LEP"	"ALZHEIMER DISEASE 3"
"Leptin"	"LEP"	"CYSTIC FIBROSIS"
"Leptin"	"VEGFA"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"VEGFA"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"VEGFA"	"ALZHEIMER DISEASE 3"
"Leptin"	"BCL2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"BCL2"	"ALZHEIMER DISEASE 3"
"Leptin"	"BCL2"	"OBESITY"
"Leptin"	"IRS1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"IRS1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"IRS1"	"OBESITY"
"Leptin"	"IRS1"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"IRS1"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"MAPT"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"MAPT"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"MAPT"	"ALZHEIMER DISEASE 3"
"Leptin"	"PTPN1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"SIRT1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"SIRT1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"SIRT1"	"ALZHEIMER DISEASE 3"
"Leptin"	"CREB1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"CREB1"	"RHEUMATOID ARTHRITIS"
"Leptin"	"CREB1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"CREB1"	"ALZHEIMER DISEASE 3"
"Leptin"	"CREB1"	"OBESITY"
"Leptin"	"CREB1"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"FTO"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"FTO"	"ALZHEIMER DISEASE 3"
"Leptin"	"CCL2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"CCL2"	"ALZHEIMER DISEASE 3"
"Leptin"	"CCL2"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"PTEN"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"PTEN"	"ALZHEIMER DISEASE 3"
"Leptin"	"NEUROD1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"NEUROD1"	"OBESITY"
"Leptin"	"NEUROD1"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"NEUROD1"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"PPARG"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"PPARG"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"PPARG"	"CYSTIC FIBROSIS"
"Leptin"	"UCP1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"PPARA"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"PPARA"	"CYSTIC FIBROSIS"
"Leptin"	"DFFB"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"DFFB"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"MMP2"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"TGFB1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"TGFB1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"TGFB1"	"ALZHEIMER DISEASE 3"
"Leptin"	"TGFB1"	"OBESITY"
"Leptin"	"PPIAP10"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"PPIAP10"	"ALZHEIMER DISEASE 3"
"Leptin"	"PPIAP10"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"ADIPOQ"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"ADIPOQ"	"RHEUMATOID ARTHRITIS"
"Leptin"	"ADIPOQ"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"ADIPOQ"	"LEPTIN DEFICIENCY OR DYSFUNCTION"
"Leptin"	"ADIPOQ"	"OBESITY"
"Leptin"	"ADIPOQ"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"ADIPOQ"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"HSPA4"	"ALZHEIMER DISEASE 3"
"Leptin"	"HSP90B2P"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"PRKAA1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"PRKAA1"	"ALZHEIMER DISEASE 3"
"Leptin"	"PRKAA1"	"OBESITY"
"Leptin"	"PRKAA1"	"CYSTIC FIBROSIS"
"Leptin"	"MAPK1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"MAPK1"	"ALZHEIMER DISEASE 3"
"Leptin"	"MAPK1"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"MAPK1"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"MAPK1"	"CYSTIC FIBROSIS"
"Leptin"	"AKT1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"AKT1"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"LEPR"	"CYSTIC FIBROSIS"
"Leptin"	"DDIT3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"NFE2L2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"NFE2L2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"NFE2L2"	"ALZHEIMER DISEASE 3"
"Leptin"	"NFE2L2"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"NFE2L2"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"NR3C2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"NR3C2"	"OBESITY"
"Leptin"	"NR3C2"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"MAPK14"	"OBESITY"
"Leptin"	"MAPK14"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"MAPK14"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"IGF1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"IGF1"	"RHEUMATOID ARTHRITIS"
"Leptin"	"IGF1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"IGF1"	"ALZHEIMER DISEASE 3"
"Leptin"	"IGF1"	"OBESITY"
"Leptin"	"IGF1"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"IGF1"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"CXCR4"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"CXCR4"	"RHEUMATOID ARTHRITIS"
"Leptin"	"CXCR4"	"OBESITY"
"Leptin"	"ATF3"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"INSR"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"INSR"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"INSR"	"CYSTIC FIBROSIS"
"Leptin"	"STAT3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"STAT3"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"STAT3"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"IL18"	"RHEUMATOID ARTHRITIS"
"Leptin"	"IL18"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"IL18"	"ALZHEIMER DISEASE 3"
"Leptin"	"IL18"	"OBESITY"
"Leptin"	"IL18"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"IL18"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"MAPK8"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"MAPK8"	"RHEUMATOID ARTHRITIS"
"Leptin"	"MAPK8"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"MAPK8"	"ALZHEIMER DISEASE 3"
"Leptin"	"MAPK8"	"OBESITY"
"Leptin"	"MAPK8"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"RETN"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"SOD2"	"RHEUMATOID ARTHRITIS"
"Leptin"	"SOD2"	"OBESITY"
"Leptin"	"SOD2"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"SOD2"	"CYSTIC FIBROSIS"
"Leptin"	"IL6"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"IL6"	"ALZHEIMER DISEASE 3"
"Leptin"	"IL6"	"CYSTIC FIBROSIS"
"Leptin"	"JAK2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"JAK2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"JAK2"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"APOE"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"APOE"	"RHEUMATOID ARTHRITIS"
"Leptin"	"APOE"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Leptin"	"APOE"	"ALZHEIMER DISEASE 3"
"Leptin"	"APOE"	"OBESITY"
"Leptin"	"APOE"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"MCL1"	"OBESITY"
"Leptin"	"PPARGC1A"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Leptin"	"PPARGC1A"	"RHEUMATOID ARTHRITIS"
"Leptin"	"PPARGC1A"	"OBESITY"
"Leptin"	"PPARGC1A"	"TYPE 2 DIABETES MELLITUS"
"Leptin"	"CCL5"	"RHEUMATOID ARTHRITIS"
"Leptin"	"CCL5"	"ALZHEIMER DISEASE 3"
"Leptin"	"CCL5"	"OBESITY"
"Leptin"	"CCL5"	"TYPE 1 DIABETES MELLITUS"
"Leptin"	"CCL5"	"CYSTIC FIBROSIS"
"Platelet Activating Factor"	"BCL2"	"GASTRIC CANCER"
"Natural Killer Cell"	"SERPINB3"	"NASOPHARYNGEAL CARCINOMA"
"Natural Killer Cell"	"SERPINB3"	"PANCREATIC CANCER"
"Ibuprofen"	"ATM"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Ibuprofen"	"ATM"	"PROSTATE CANCER"
"Ibuprofen"	"GBAP1"	"RHEUMATOID ARTHRITIS"
"Ibuprofen"	"GBAP1"	"PARKINSON DISEASE, LATE-ONSET"
"Ibuprofen"	"GBAP1"	"ALZHEIMER DISEASE 3"
"Doxorubicin"	"ITK"	"PANCREATIC CANCER"
"Doxorubicin"	"BRCA2"	"OVARIAN CANCER"
"Doxorubicin"	"BRCA2"	"PANCREATIC CANCER"
"Human immunoglobulin G"	"TNF"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"TNF"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Human immunoglobulin G"	"TNF"	"TYPE 1 DIABETES MELLITUS"
"Human immunoglobulin G"	"PSS"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Human immunoglobulin G"	"CR1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"MAPT"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"AICDA"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"AICDA"	"TYPE 1 DIABETES MELLITUS"
"Human immunoglobulin G"	"IL1B"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"IL1B"	"TYPE 1 DIABETES MELLITUS"
"Human immunoglobulin G"	"FOXP3"	"BLOOD GROUP, Ss"
"Human immunoglobulin G"	"FOXP3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"FOXP3"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Human immunoglobulin G"	"FOXP3"	"TYPE 1 DIABETES MELLITUS"
"Human immunoglobulin G"	"FOXP3"	"KAWASAKI DISEASE"
"Human immunoglobulin G"	"CD40LG"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Human immunoglobulin G"	"LAMC2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"CD40"	"BLOOD GROUP, Ss"
"Human immunoglobulin G"	"CD40"	"RHEUMATOID ARTHRITIS"
"Human immunoglobulin G"	"CD40"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Human immunoglobulin G"	"CD40"	"KAWASAKI DISEASE"
"Human immunoglobulin G"	"HLA-C"	"BLOOD GROUP, Ss"
"Human immunoglobulin G"	"HLA-C"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Human immunoglobulin G"	"HLA-C"	"TYPE 1 DIABETES MELLITUS"
"Human immunoglobulin G"	"THBD"	"TYPE 1 DIABETES MELLITUS"
"Human immunoglobulin G"	"IL17A"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Human immunoglobulin G"	"IL17A"	"TYPE 1 DIABETES MELLITUS"
"Human immunoglobulin G"	"IL4"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"IL4"	"TYPE 1 DIABETES MELLITUS"
"Human immunoglobulin G"	"APOE"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"TNFSF11"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Human immunoglobulin G"	"TNFSF11"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Human immunoglobulin G"	"TNFSF11"	"TYPE 1 DIABETES MELLITUS"
"Iron"	"MCIDAS"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Iron"	"MCIDAS"	"PARKINSON DISEASE, LATE-ONSET"
"Iron"	"HFE"	"PORPHYRIA CUTANEA TARDA"
"Iron"	"HFE"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Rasagiline"	"TNF"	"BREAST CANCER"
"Rasagiline"	"TNF"	"CHOANAL ATRESIA, POSTERIOR"
"Rasagiline"	"TNF"	"PROSTATE CANCER"
"Rasagiline"	"TNF"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Rasagiline"	"KRAS"	"BREAST CANCER"
"Rasagiline"	"KRAS"	"CHOANAL ATRESIA, POSTERIOR"
"Rasagiline"	"KRAS"	"PROSTATE CANCER"
"Rasagiline"	"KRAS"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Rasagiline"	"ESR1"	"BREAST CANCER"
"Rasagiline"	"ESR1"	"RHEUMATOID ARTHRITIS"
"Rasagiline"	"ESR1"	"GASTRIC CANCER"
"Rasagiline"	"ESR1"	"ALZHEIMER DISEASE 3"
"Rasagiline"	"ESR1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Rasagiline"	"ESR1"	"LUNG CANCER"
